concept_id,concept_code,concept_name,codeset,med_group
40012584,369017,aspirin / hydrocodone Oral Tablet [Panasal],c19meds,aspirin
40010203,368459,aspirin Oral Tablet [Minitabs],c19meds,aspirin
19072328,307754,aluminum hydroxide 300 MG / aspirin 325 MG / magnesium hydroxide 300 MG Oral Tablet,c19meds,aspirin
40011451,437759,ascorbic acid / aspirin / cysteine Oral Capsule,c19meds,aspirin
40243308,1189775,aspirin 500 MG [Ecotrin],c19meds,aspirin
1135361,795727,aspirin 228 MG / caffeine 32.5 MG Oral Tablet,c19meds,aspirin
40012647,376010,aspirin / ethoheptazine / meprobamate Oral Tablet,c19meds,aspirin
35605960,1722689,aspirin 81 MG / calcium carbonate 777 MG Oral Tablet,c19meds,aspirin
19005970,104899,aspirin 300 MG Delayed Release Oral Tablet,c19meds,aspirin
36211884,1153719,aspirin / codeine Pill,c19meds,aspirin
40162779,857123,aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Lortab ASA],c19meds,aspirin
19063402,250671,acetaminophen 200 MG / aspirin 300 MG Oral Tablet,c19meds,aspirin
1113267,315418,aspirin 300 MG,c19meds,aspirin
40012609,450707,aspirin / phenylephrine Oral Tablet,c19meds,aspirin
1592504,1872088,aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Granules for Oral Solution [Alka-Seltzer],c19meds,aspirin
36244935,1297017,Aspro Clear Maximum Strength Disintegrating Oral Product,c19meds,aspirin
36211900,1153738,aspirin / isosorbide Pill,c19meds,aspirin
1112899,198474,aspirin 650 MG Rectal Suppository,c19meds,aspirin
1113566,484491,aspirin 81 MG / carbidopa 3.125 MG Oral Tablet,c19meds,aspirin
19046030,211310,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Fiorinal],c19meds,aspirin
43011492,1361398,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Backaid IPF],c19meds,aspirin
36213158,1154060,aspirin / butalbital / caffeine Oral Product,c19meds,aspirin
36234187,1172166,Aspirtab Oral Product,c19meds,aspirin
19075802,309472,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine 30 MG Oral Tablet,c19meds,aspirin
36218584,1166628,Isollyl Oral Product,c19meds,aspirin
40012620,437772,aspirin / pyridinolcarbamate Oral Tablet,c19meds,aspirin
40012615,373647,aspirin / propoxyphene Oral Capsule,c19meds,aspirin
40222019,994435,aspirin 845 MG / caffeine 65 MG Oral Powder,c19meds,aspirin
1134770,238135,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet,c19meds,aspirin
1113410,336537,aspirin 380 MG,c19meds,aspirin
40012616,373649,aspirin / propoxyphene Oral Tablet,c19meds,aspirin
19120621,574308,aspirin 325 MG [Bufferin],c19meds,aspirin
40223267,996991,aspirin 325 MG / codeine phosphate 30 MG Oral Tablet,c19meds,aspirin
36236335,1169939,Acuprin 81 Pill,c19meds,aspirin
19107521,432643,acetaminophen 162 MG / aspirin 227 MG / caffeine 32 MG Oral Tablet,c19meds,aspirin
19084502,572213,aspirin 325 MG [Uni-Tren],c19meds,aspirin
19068122,260849,aspirin 325 MG Oral Tablet [Uni-Buff],c19meds,aspirin
40012630,366390,aspirin / butalbital / caffeine Oral Capsule [Fiorinal],c19meds,aspirin
36211911,1153749,aspirin / oxycodone Oral Product,c19meds,aspirin
40221998,994227,aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG [Soma Compound with Codeine],c19meds,aspirin
36233691,1169060,Genasan Pill,c19meds,aspirin
36232884,1168629,Bayer Aspirin PM Oral Product,c19meds,aspirin
1135445,827318,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Capsule,c19meds,aspirin
40010212,368467,aspirin Oral Tablet [Valomag],c19meds,aspirin
19135098,845999,aspirin 5.42 MG/ML,c19meds,aspirin
36235453,1172519,Ecpirin Oral Product,c19meds,aspirin
40222016,994536,aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG [Norgesic],c19meds,aspirin
36246688,1359082,Painaid ESF Pill,c19meds,aspirin
19112706,484435,aspirin 227.5 MG,c19meds,aspirin
19010579,108847,aspirin 75 MG Disintegrating Oral Tablet [postMI],c19meds,aspirin
1145984,2372237,aspirin 500 MG / phenyltoloxamine citrate 15 MG Oral Tablet [Momentum tradename],c19meds,aspirin
40171592,900528,aspirin 850 MG / caffeine 65 MG Oral Powder,c19meds,aspirin
1112839,198464,aspirin 300 MG Rectal Suppository,c19meds,aspirin
40012575,371918,aspirin / dipyridamole Oral Capsule,c19meds,aspirin
19028034,204718,aspirin 3.14 MG/ML / caffeine 0.152 MG/ML / salicylamide 0.941 MG/ML Oral Solution,c19meds,aspirin
19133436,830531,aspirin 325 MG [Aspidrox],c19meds,aspirin
36231870,1179934,Panasal Pill,c19meds,aspirin
36236015,1169836,Genprin Oral Product,c19meds,aspirin
40231994,1050061,aspirin 425 MG,c19meds,aspirin
1128013,432644,acetaminophen 200 MG / aspirin 300 MG / caffeine 45 MG Oral Tablet,c19meds,aspirin
36213165,1154067,aspirin / phenyltoloxamine Pill,c19meds,aspirin
36213958,1154263,acetaminophen / aspirin / salicylamide Oral Product,c19meds,aspirin
36217799,1153534,aspirin / chlormezanone Pill,c19meds,aspirin
19095055,342917,aspirin 2.2 MG/ML,c19meds,aspirin
36217793,1153526,aspirin / caffeine Pill,c19meds,aspirin
19033467,206789,aspirin 975 MG Delayed Release Oral Tablet [Easprin],c19meds,aspirin
1113350,329295,aspirin 25 MG,c19meds,aspirin
36241042,1186219,Uni-Tren Pill,c19meds,aspirin
19108164,434451,aspirin 130 MG Oral Lozenge,c19meds,aspirin
36217785,1153517,aspirin / caffeine / dihydrocodeine Oral Product,c19meds,aspirin
37002743,2394060,aspirin / menthol Lozenge Product,c19meds,aspirin
40167868,876666,aspirin 150 MG / isosorbide mononitrate 60 MG Extended Release Oral Tablet,c19meds,aspirin
36235929,1173934,Extra Strength Bayer Pill,c19meds,aspirin
44818319,1536833,aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Effervescent Oral Tablet,c19meds,aspirin
1113563,432638,acetaminophen 250 MG / aspirin 250 MG Oral Tablet,c19meds,aspirin
40012622,437779,aspirin / sulfur Delayed Release Oral Tablet,c19meds,aspirin
19120029,572218,aspirin 500 MG [Extra Strength Bayer],c19meds,aspirin
19105500,421151,aspirin 25 MG Rectal Suppository,c19meds,aspirin
1134732,211313,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule [Isollyl],c19meds,aspirin
36211885,1153720,aspirin / cyclizine Oral Product,c19meds,aspirin
36236016,1169837,Genprin Pill,c19meds,aspirin
19108036,434071,aspirin 250 MG / sulfur 200 MG Delayed Release Oral Tablet,c19meds,aspirin
1134837,247827,aspirin 325 MG / caffeine 16.2 MG Oral Capsule,c19meds,aspirin
36212895,1153982,acetaminophen / aspirin / caffeine / codeine / salicylamide Pill,c19meds,aspirin
1113379,335953,aspirin 250 MG,c19meds,aspirin
36228597,1178855,Palaprin Forte Pill,c19meds,aspirin
19075759,309454,aspirin 389 MG / caffeine 32 MG / codeine 16 MG Oral Tablet,c19meds,aspirin
19103589,411060,ascorbic acid 50 MG / aspirin 250 MG / diphenylpyraline 2 MG Oral Capsule,c19meds,aspirin
40012621,437777,aspirin / quinine Oral Tablet,c19meds,aspirin
36232361,1176688,Halfprin Oral Product,c19meds,aspirin
36217956,1153239,aspirin / caffeine / dihydrocodeine / promethazine Oral Product,c19meds,aspirin
36217409,1153230,aspirin / caffeine / magnesium salicylate Pill,c19meds,aspirin
1113263,315414,aspirin 165 MG,c19meds,aspirin
40012607,437771,aspirin / phenobarbital Rectal Suppository,c19meds,aspirin
36239485,1184309,Supac Oral Product,c19meds,aspirin
36240824,1188001,Uni-Buff Pill,c19meds,aspirin
1113499,351756,aspirin 325 MG Delayed Release Oral Tablet [Aspir-trin],c19meds,aspirin
36213161,1154063,aspirin / butalbital Pill,c19meds,aspirin
40003502,376080,acetaminophen / aspirin / codeine Oral Capsule,c19meds,aspirin
36243927,1295785,Aspergum Chewable Product,c19meds,aspirin
19046613,211902,aspirin 650 MG Oral Tablet [Bayer Aspirin],c19meds,aspirin
1112896,198471,aspirin 500 MG Oral Tablet,c19meds,aspirin
19135472,848770,aspirin 325 MG / oxycodone hydrochloride 4.84 MG [Percodan Reformulated May 2009],c19meds,aspirin
1113143,246461,aspirin 100 MG Oral Tablet,c19meds,aspirin
40012266,366382,aspirin / caffeine / dihydrocodeine Oral Capsule [Synalgos-DC],c19meds,aspirin
40010194,386236,aspirin Oral Tablet [Claradin],c19meds,aspirin
42799347,1293661,aspirin 81 MG [Aspir-Low],c19meds,aspirin
42709042,1250909,aspirin 500 MG / diphenhydramine citrate 38.3 MG Oral Tablet [Bayer Aspirin PM Reformulated Nov 2011],c19meds,aspirin
19107385,432385,aspirin 50 MG Oral Tablet,c19meds,aspirin
19047860,576162,aspirin 800 MG [Zero-Order Release],c19meds,aspirin
36234189,1172168,Aspro Clear Maximum Strength Oral Product,c19meds,aspirin
40012638,367742,aspirin / butalbital / caffeine Oral Tablet [Fiormor],c19meds,aspirin
36214461,1154350,ascorbic acid / aspirin / diphenylpyraline Pill,c19meds,aspirin
42901651,1312713,aspirin 325 MG / caffeine 30 MG Oral Powder,c19meds,aspirin
36239486,1184310,Supac Pill,c19meds,aspirin
40012313,370949,aspirin / cyclizine Oral Tablet,c19meds,aspirin
1113722,825181,aspirin 81 MG Oral Tablet [Bayer Aspirin],c19meds,aspirin
36211892,1153730,aspirin / diphenhydramine Pill,c19meds,aspirin
40012631,366389,aspirin / butalbital / caffeine Oral Capsule [Fiormor],c19meds,aspirin
36230083,1175938,Empirin with Codeine Pill,c19meds,aspirin
19059781,245390,aspirin 325 MG Chewing Gum,c19meds,aspirin
40012640,367740,aspirin / butalbital / caffeine Oral Tablet [Fortabs],c19meds,aspirin
36249608,1794593,Picot Plus Oral Product,c19meds,aspirin
40138442,702319,aspirin / caffeine Oral Tablet [Bayer Back and Body Pain],c19meds,aspirin
40223225,996959,acetaminophen 150 MG / aspirin 180 MG / codeine phosphate 60 MG Oral Capsule,c19meds,aspirin
1718409,1856542,aspirin 25 MG / dipyridamole 200 MG Extended Release Oral Capsule,c19meds,aspirin
36239532,1185684,Norgesic Oral Product,c19meds,aspirin
19115122,562103,aspirin 500 MG Disintegrating Oral Tablet,c19meds,aspirin
40012249,374758,aspirin / caffeine / orphenadrine Oral Tablet,c19meds,aspirin
36236262,1174693,Fasprin Pill,c19meds,aspirin
40012592,368976,aspirin / methocarbamol Oral Tablet [Robaxisal],c19meds,aspirin
36217406,1153227,aspirin / caffeine / ipecac / opium Oral Product,c19meds,aspirin
36242963,1184122,Q-Acin Oral Product,c19meds,aspirin
19045236,210864,acetaminophen 115 MG / aspirin 210 MG / caffeine 16 MG / salicylamide 65 MG Oral Tablet [Saleto],c19meds,aspirin
36239533,1185685,Norgesic Pill,c19meds,aspirin
1113017,211877,aspirin 325 MG Oral Tablet [Empirin],c19meds,aspirin
19124731,647977,aspirin 360 MG,c19meds,aspirin
1134841,247892,aspirin 325 MG / caffeine 15 MG Oral Tablet,c19meds,aspirin
40137949,692835,acetaminophen / aspirin / caffeine Oral Powder,c19meds,aspirin
36217411,1153232,aspirin / caffeine / orphenadrine Pill,c19meds,aspirin
19119218,570442,aspirin 325 MG / methocarbamol 400 MG [Robaxisal],c19meds,aspirin
40222009,994529,aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG [Norgesic],c19meds,aspirin
40233424,1053327,aspirin 845 MG / caffeine 65 MG Oral Powder [Stanback Headache Powder Reformulated Jan 2011],c19meds,aspirin
40009849,370942,aspirin Chewing Gum,c19meds,aspirin
19133437,830533,aspirin 325 MG Oral Tablet [Aspidrox],c19meds,aspirin
44506378,1438293,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Uricalm Intensive],c19meds,aspirin
40221997,994228,aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet [Soma Compound with Codeine],c19meds,aspirin
40142758,749794,aspirin Delayed Release Oral Tablet [St. Joseph Aspirin],c19meds,aspirin
40169439,896893,aspirin 325 MG / caffeine 16 MG / salicylamide 95 MG Oral Tablet [BC Headache],c19meds,aspirin
36229867,1179230,Magnaprin Pill,c19meds,aspirin
40171629,900469,aspirin 1 MG/MG,c19meds,aspirin
40012628,484433,aspirin / butalbital / caffeine / phenacetin Oral Tablet,c19meds,aspirin
36244719,1296328,BC Headache Oral Powder Product,c19meds,aspirin
45775386,1592700,aspirin 81 MG Delayed Release Oral Tablet [Bufferin],c19meds,aspirin
1112892,198467,aspirin 325 MG Delayed Release Oral Tablet,c19meds,aspirin
44818387,1537200,aspirin 500 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 15 MG Effervescent Oral Tablet,c19meds,aspirin
19068003,572166,aspirin 81 MG [Halfprin],c19meds,aspirin
40012253,367716,aspirin / caffeine / orphenadrine Oral Tablet [Orphengesic],c19meds,aspirin
36213957,1154262,acetaminophen / aspirin / phenylpropanolamine Pill,c19meds,aspirin
19073402,308290,acetaminophen 163 MG / aspirin 228 MG / caffeine 32.5 MG Oral Tablet,c19meds,aspirin
19073674,308408,aspirin 390 MG / caffeine 16.2 MG Oral Tablet,c19meds,aspirin
40162775,857121,aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet,c19meds,aspirin
36215372,1155619,aluminum hydroxide / aspirin / codeine / magnesium hydroxide Pill,c19meds,aspirin
19090527,334025,aspirin 350 MG,c19meds,aspirin
19006734,574761,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Ex-Pain],c19meds,aspirin
36231259,1179769,Miniprin Oral Product,c19meds,aspirin
36217802,1153538,aspirin / chlorpheniramine / dextromethorphan / phenylpropanolamine Oral Product,c19meds,aspirin
43011493,1361399,acetaminophen / aspirin / caffeine Oral Tablet [Backaid IPF],c19meds,aspirin
45892052,1600988,aspirin Delayed Release Oral Tablet [Aspi-Cor],c19meds,aspirin
40011452,437761,ascorbic acid / aspirin / diphenylpyraline Oral Capsule,c19meds,aspirin
36213955,1154260,acetaminophen / aspirin / codeine Pill,c19meds,aspirin
36211909,1153747,aspirin / nafronyl Oral Product,c19meds,aspirin
36221007,1167129,Idenal Pill,c19meds,aspirin
19065472,252857,aspirin 81 MG Oral Capsule,c19meds,aspirin
36211917,1153755,aspirin / pentazocine Pill,c19meds,aspirin
1134557,211299,aspirin 400 MG / caffeine 32 MG Oral Tablet [Q-Acin],c19meds,aspirin
40222002,994238,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG / codeine phosphate 30 MG [Ascomp],c19meds,aspirin
36235481,1172562,Excedrin Pill,c19meds,aspirin
19041510,209469,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet [Genace brand of acetaminophen/aspirin/caffeine],c19meds,aspirin
40241572,1147495,acetaminophen / aspirin / caffeine / codeine / salicylamide Oral Tablet [Rid-A-Pain],c19meds,aspirin
36214462,1154351,ascorbic acid / aspirin Oral Product,c19meds,aspirin
44818296,1536503,aspirin 500 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine bitartrate 7.8 MG Effervescent Oral Tablet,c19meds,aspirin
19102865,404658,aspirin 81 MG Delayed Release Oral Capsule [YSP Aspirin],c19meds,aspirin
40009892,375972,aspirin Oral Solution,c19meds,aspirin
36236402,1171461,Ascriptin Enteric Oral Product,c19meds,aspirin
42901531,1359079,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG [Painaid ESF],c19meds,aspirin
40012589,368986,aspirin / meprobamate Oral Tablet [Equagesic],c19meds,aspirin
19004044,104475,aspirin 75 MG Disintegrating Oral Tablet,c19meds,aspirin
40012610,373408,aspirin / phenylpropanolamine Oral Solution,c19meds,aspirin
36218230,1166439,Entercote Oral Product,c19meds,aspirin
36239178,1184239,Sloprin Oral Product,c19meds,aspirin
36213956,1154261,acetaminophen / aspirin / phenylpropanolamine Oral Product,c19meds,aspirin
19072178,307677,acetaminophen 325 MG / aspirin 325 MG Oral Tablet,c19meds,aspirin
40010197,368477,aspirin Oral Tablet [Gennin-FC],c19meds,aspirin
36246755,1361400,Backaid IPF Oral Product,c19meds,aspirin
40011453,376899,ascorbic acid / aspirin Oral Tablet,c19meds,aspirin
19135553,849425,aspirin 375 MG / caffeine 30 MG / propoxyphene napsylate 100 MG Oral Capsule,c19meds,aspirin
36249607,1794592,Picot Plus Oral Powder Product,c19meds,aspirin
19106354,428280,aluminum hydroxide 100 MG / aspirin 350 MG / caffeine 25 MG Oral Tablet,c19meds,aspirin
19001042,102597,aspirin 300 MG Oral Tablet [Laboprin],c19meds,aspirin
40233412,1052982,aspirin 500 MG Oral Powder [Bayer Aspirin],c19meds,aspirin
40162776,857527,aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet [Alor],c19meds,aspirin
19065638,571753,aspirin 325 MG / butalbital 50 MG / caffeine 40 MG [Fiormor],c19meds,aspirin
40135585,647975,aspirin / caffeine / magnesium salicylate Oral Tablet,c19meds,aspirin
36241112,1186315,Zorprin Pill,c19meds,aspirin
46287400,1665356,24 HR aspirin 162.5 MG Extended Release Oral Capsule,c19meds,aspirin
19105510,421240,aspirin 250 MG / phenobarbital 20 MG Rectal Suppository,c19meds,aspirin
1134555,211296,aspirin 400 MG / caffeine 32 MG Oral Tablet [Major-Cin],c19meds,aspirin
19106685,429303,aspirin 150 MG / pyridinolcarbamate 250 MG Oral Tablet,c19meds,aspirin
36234159,1172136,Ascriptin Pill,c19meds,aspirin
19057505,571736,aspirin 400 MG / caffeine 32 MG [CP-2],c19meds,aspirin
734515,247979,aspirin 325 MG / phenobarbital 15 MG Oral Capsule,c19meds,aspirin
36237976,1168331,Fiormor Pill,c19meds,aspirin
19042499,209824,aspirin 325 MG / meprobamate 200 MG Oral Tablet [Micrainin],c19meds,aspirin
1113754,849315,aspirin 325 MG / propoxyphene napsylate 100 MG Oral Tablet,c19meds,aspirin
36231869,1179933,Panasal Oral Product,c19meds,aspirin
19027738,204574,acetaminophen 1.06 MG/ML / aspirin 2.2 MG/ML / caffeine 0.137 MG/ML Oral Solution,c19meds,aspirin
44816066,1534419,aspirin / carbidopa Oral Tablet,c19meds,aspirin
36213952,1154257,acetaminophen / aspirin / caffeine Oral Product,c19meds,aspirin
19062855,250475,aspirin 100 MG Extended Release Oral Tablet,c19meds,aspirin
42629090,1792832,aspirin 500 MG Delayed Release Oral Tablet [Bayer Aspirin],c19meds,aspirin
36239004,1187275,Zero-Order Release Pill,c19meds,aspirin
40233411,1052980,aspirin 500 MG Oral Powder,c19meds,aspirin
36231082,1176308,Axotal Pill,c19meds,aspirin
40012641,367739,aspirin / butalbital / caffeine Oral Tablet [Idenal],c19meds,aspirin
1592499,1872083,aspirin / citric acid / sodium bicarbonate Granule Product,c19meds,aspirin
19020055,198470,aspirin 486 MG Oral Tablet,c19meds,aspirin
36213155,1154057,aspirin / butalbital / caffeine / codeine Pill,c19meds,aspirin
40169437,891135,aspirin 31200 MG,c19meds,aspirin
40009893,385749,aspirin Oral Solution [Platet],c19meds,aspirin
36220689,1168235,Equagesic Oral Product,c19meds,aspirin
1145531,2360605,acetaminophen 500 MG / aspirin 500 MG / caffeine 65 MG Oral Powder,c19meds,aspirin
36238167,1247396,BC Arthritis Oral Product,c19meds,aspirin
19042681,209867,aspirin 325 MG / methocarbamol 400 MG Oral Tablet [Robaxisal],c19meds,aspirin
40006225,376079,aluminum hydroxide / aspirin / codeine / magnesium hydroxide Oral Tablet,c19meds,aspirin
19106760,429481,aspirin 250 MG / lithium 42 MG / quinine 1.5 MG Oral Tablet,c19meds,aspirin
40222018,994434,aspirin 845 MG,c19meds,aspirin
36217796,1153531,aspirin / carisoprodol Oral Product,c19meds,aspirin
40012303,375697,aspirin / chlorpheniramine / phenylpropanolamine Oral Solution,c19meds,aspirin
36217801,1153537,aspirin / chlorpheniramine / dextromethorphan / phenylpropanolamine Oral Liquid Product,c19meds,aspirin
19124716,647854,acetaminophen 130 MG / aspirin 260 MG / caffeine 16.2 MG Oral Tablet,c19meds,aspirin
19108859,437676,aspirin 320 MG,c19meds,aspirin
42799212,1293665,aspirin 81 MG Delayed Release Oral Tablet [Aspir-Low],c19meds,aspirin
36228596,1178854,Palaprin Forte Oral Product,c19meds,aspirin
36244342,1294849,aspirin / caffeine Oral Powder Product,c19meds,aspirin
40005811,378699,acetanilide / aspirin / caffeine / ephedrine Oral Capsule,c19meds,aspirin
