concept_id,concept_name,concept_code,vocabulary_id,ingredient,pcornet_vocabulary_id
41347310,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Atv] Box of 25,OMOP2545272,RxNorm Extension,midazolam,RX
41347311,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midaselect] Box of 5,OMOP2545273,RxNorm Extension,midazolam,RX
41347530,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Atv],OMOP2545492,RxNorm Extension,midazolam,RX
41347781,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Rotexmedica] Box of 10,OMOP2545743,RxNorm Extension,midazolam,RX
41347782,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Hameln],OMOP2545744,RxNorm Extension,midazolam,RX
41347888,3 ML Midazolam 5.57 MG/ML Injectable Solution Box of 5 by Curamed,OMOP2545850,RxNorm Extension,midazolam,RX
41348018,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Rotexmedica],OMOP2545980,RxNorm Extension,midazolam,RX
41348019,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Hameln] Box of 10,OMOP2545981,RxNorm Extension,midazolam,RX
41348123,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Rotexmedica] Box of 10 by Rotexmedica,OMOP2546085,RxNorm Extension,midazolam,RX
41348244,3 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2546206,RxNorm Extension,midazolam,RX
41348473,3 ML Midazolam 1.67 MG/ML Injectable Solution [Midazolam Hameln],OMOP2546435,RxNorm Extension,midazolam,RX
41348570,3 ML Midazolam 5 MG/ML Injectable Solution Box of 10 by Ratiopharm,OMOP2546532,RxNorm Extension,midazolam,RX
41348718,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Dts] Box of 25,OMOP2546680,RxNorm Extension,midazolam,RX
41348719,3 ML Midazolam 5.57 MG/ML Injectable Solution [Dormicum] Box of 250,OMOP2546681,RxNorm Extension,midazolam,RX
41348720,3 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv],OMOP2546682,RxNorm Extension,midazolam,RX
41348940,3 ML Midazolam 5.57 MG/ML Injectable Solution [Dormicum] Box of 100,OMOP2546902,RxNorm Extension,midazolam,RX
41349053,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Hexal] Box of 5 by Novartis,OMOP2547015,RxNorm Extension,midazolam,RX
41349193,3 ML Midazolam 1.67 MG/ML Injectable Solution [Midazolam Hameln] Box of 10,OMOP2547155,RxNorm Extension,midazolam,RX
41349397,3 ML Midazolam 1.67 MG/ML Injectable Solution,OMOP2547359,RxNorm Extension,midazolam,RX
41349546,3 ML Midazolam 5.57 MG/ML Injectable Solution [Dormicum] Box of 25 by Roche,OMOP2547508,RxNorm Extension,midazolam,RX
41349547,3 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2547509,RxNorm Extension,midazolam,RX
41349635,3 ML Midazolam 5.57 MG/ML Injectable Solution Box of 250,OMOP2547597,RxNorm Extension,midazolam,RX
41349782,3 ML Midazolam 5 MG/ML Injectable Solution Box of 5 by Ratiopharm,OMOP2547744,RxNorm Extension,midazolam,RX
41349930,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2547892,RxNorm Extension,midazolam,RX
41349931,3 ML Midazolam 5.57 MG/ML Injectable Solution [Dormicum] Box of 25,OMOP2547893,RxNorm Extension,midazolam,RX
41350021,3 ML Midazolam 1.67 MG/ML Injectable Solution [Midazolam Hameln] Box of 10 by Hameln,OMOP2547983,RxNorm Extension,midazolam,RX
41350169,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2548131,RxNorm Extension,midazolam,RX
41350170,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midaselect],OMOP2548132,RxNorm Extension,midazolam,RX
41350406,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Dts] Box of 5,OMOP2548368,RxNorm Extension,midazolam,RX
41350531,3 ML Midazolam 5.57 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2548493,RxNorm Extension,midazolam,RX
41351984,5 ML Midazolam 0.2 MG/ML Injectable Solution [Midazolam Hameln],OMOP2549946,RxNorm Extension,midazolam,RX
41351985,5 ML Midazolam 1 MG/ML Injectable Solution [Dormicum] Box of 5,OMOP2549947,RxNorm Extension,midazolam,RX
41351986,5 ML Midazolam 1 MG/ML Injectable Solution [Dormicum],OMOP2549948,RxNorm Extension,midazolam,RX
41352482,5 ML Midazolam 0.2 MG/ML Injectable Solution [Midazolam Hameln] Box of 10,OMOP2550444,RxNorm Extension,midazolam,RX
41352483,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2550445,RxNorm Extension,midazolam,RX
41352484,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Hameln],OMOP2550446,RxNorm Extension,midazolam,RX
41352485,5 ML Midazolam 1 MG/ML Injectable Solution [Midaselect],OMOP2550447,RxNorm Extension,midazolam,RX
41353002,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Dts] Box of 25,OMOP2550964,RxNorm Extension,midazolam,RX
41353228,5 ML Midazolam 0.2 MG/ML Injectable Solution [Midazolam Hameln] Box of 10 by Hameln,OMOP2551190,RxNorm Extension,midazolam,RX
41353557,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2551519,RxNorm Extension,midazolam,RX
41353558,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2551520,RxNorm Extension,midazolam,RX
41354087,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Atv] Box of 25,OMOP2552049,RxNorm Extension,midazolam,RX
41354324,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Rotexmedica] Box of 10 by Rotexmedica,OMOP2552286,RxNorm Extension,midazolam,RX
41354325,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2552287,RxNorm Extension,midazolam,RX
41354456,5 ML Midazolam 0.2 MG/ML Injectable Solution Box of 10,OMOP2552418,RxNorm Extension,midazolam,RX
41354642,5 ML Midazolam 0.2 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2552604,RxNorm Extension,midazolam,RX
41354643,5 ML Midazolam 1 MG/ML Injectable Solution [Midaselect] Box of 5,OMOP2552605,RxNorm Extension,midazolam,RX
41354837,5 ML Midazolam 1 MG/ML Injectable Solution Box of 5 by Ratiopharm,OMOP2552799,RxNorm Extension,midazolam,RX
41355133,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Dts] Box of 5,OMOP2553095,RxNorm Extension,midazolam,RX
41355341,5 ML Midazolam 1 MG/ML Injectable Solution Box of 5 by Curamed,OMOP2553303,RxNorm Extension,midazolam,RX
41355495,5 ML Midazolam 0.2 MG/ML Injectable Solution Box of 5,OMOP2553457,RxNorm Extension,midazolam,RX
41355900,5 ML Midazolam 1 MG/ML Injectable Solution Box of 10 by Ratiopharm,OMOP2553862,RxNorm Extension,midazolam,RX
41356211,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Rotexmedica] Box of 10,OMOP2554173,RxNorm Extension,midazolam,RX
41356212,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Rotexmedica],OMOP2554174,RxNorm Extension,midazolam,RX
41356420,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Dts] Box of 5 by Deltamedica,OMOP2554382,RxNorm Extension,midazolam,RX
41356546,5 ML Midazolam 10 MG/ML Injectable Solution,OMOP2554508,RxNorm Extension,midazolam,RX
41357316,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Hameln],OMOP2555278,RxNorm Extension,midazolam,RX
41357317,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Dts],OMOP2555279,RxNorm Extension,midazolam,RX
41357318,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Atv],OMOP2555280,RxNorm Extension,midazolam,RX
41357523,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Hexal] Box of 5 by Novartis,OMOP2555485,RxNorm Extension,midazolam,RX
41358212,5 ML Midazolam 5.56 MG/ML Injectable Solution Box of 20,OMOP2556174,RxNorm Extension,midazolam,RX
41358408,5 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv],OMOP2556370,RxNorm Extension,midazolam,RX
41358623,5 ML Midazolam 1 MG/ML Injectable Solution [Dormicum] Box of 5 by Roche,OMOP2556585,RxNorm Extension,midazolam,RX
41358771,5 ML Midazolam 10 MG/ML Injectable Solution Box of 5,OMOP2556733,RxNorm Extension,midazolam,RX
41359191,5 ML Midazolam 0.2 MG/ML Injectable Solution [Midazolam Hameln] Box of 5 by Hameln,OMOP2557153,RxNorm Extension,midazolam,RX
41359321,5 ML Midazolam 0.2 MG/ML Injectable Solution,OMOP2557283,RxNorm Extension,midazolam,RX
41359492,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Hameln] Box of 10,OMOP2557454,RxNorm Extension,midazolam,RX
41359493,5 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2557455,RxNorm Extension,midazolam,RX
41361229,10 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2559191,RxNorm Extension,midazolam,RX
41361651,10 ML Midazolam 5 MG/ML Injectable Solution [Dormicum],OMOP2559613,RxNorm Extension,midazolam,RX
41362440,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Rotexmedica] Box of 5,OMOP2560402,RxNorm Extension,midazolam,RX
41362898,10 ML Midazolam 2.78 MG/ML Injectable Solution Box of 5,OMOP2560860,RxNorm Extension,midazolam,RX
41363170,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Dts],OMOP2561132,RxNorm Extension,midazolam,RX
41363171,10 ML Midazolam 5 MG/ML Injectable Solution [Dormicum] Box of 5,OMOP2561133,RxNorm Extension,midazolam,RX
41365646,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2563608,RxNorm Extension,midazolam,RX
41366111,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2564073,RxNorm Extension,midazolam,RX
41366112,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2564074,RxNorm Extension,midazolam,RX
41366113,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midaselect],OMOP2564075,RxNorm Extension,midazolam,RX
41366415,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Rotexmedica] Box of 5 by Rotexmedica,OMOP2564377,RxNorm Extension,midazolam,RX
41366416,10 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Hameln] Box of 5 by Hameln,OMOP2564378,RxNorm Extension,midazolam,RX
41367317,10 ML Midazolam 2.78 MG/ML Injectable Solution,OMOP2565279,RxNorm Extension,midazolam,RX
41367318,10 ML Midazolam 5 MG/ML Injectable Solution Box of 20,OMOP2565280,RxNorm Extension,midazolam,RX
41367627,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Rotexmedica],OMOP2565589,RxNorm Extension,midazolam,RX
41369916,10 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Hameln],OMOP2567878,RxNorm Extension,midazolam,RX
41370685,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midaselect] Box of 5,OMOP2568647,RxNorm Extension,midazolam,RX
41370686,10 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv],OMOP2568648,RxNorm Extension,midazolam,RX
41371422,10 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2569384,RxNorm Extension,midazolam,RX
41371724,10 ML Midazolam 5 MG/ML Injectable Solution [Dormicum] Box of 5 by Roche,OMOP2569686,RxNorm Extension,midazolam,RX
41372216,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv],OMOP2570178,RxNorm Extension,midazolam,RX
41372951,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Hameln],OMOP2570913,RxNorm Extension,midazolam,RX
41372952,10 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Dts] Box of 5,OMOP2570914,RxNorm Extension,midazolam,RX
41372953,10 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2570915,RxNorm Extension,midazolam,RX
41376156,18 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Dts],OMOP2574118,RxNorm Extension,midazolam,RX
41376157,18 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv],OMOP2574119,RxNorm Extension,midazolam,RX
41376161,18 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2574123,RxNorm Extension,midazolam,RX
41376162,18 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv],OMOP2574124,RxNorm Extension,midazolam,RX
41376170,18 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Dts] Box of 5,OMOP2574132,RxNorm Extension,midazolam,RX
41376171,18 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2574133,RxNorm Extension,midazolam,RX
41376176,18 ML Midazolam 5 MG/ML Injectable Solution Box of 5,OMOP2574138,RxNorm Extension,midazolam,RX
41376178,18 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2574140,RxNorm Extension,midazolam,RX
41376180,18 ML Midazolam 5 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2574142,RxNorm Extension,midazolam,RX
41376181,18 ML Midazolam 5 MG/ML Injectable Solution,OMOP2574143,RxNorm Extension,midazolam,RX
41376184,18 ML Midazolam 5.56 MG/ML Injectable Solution [Midazolam Hameln],OMOP2574146,RxNorm Extension,midazolam,RX
41383777,25 ML Midazolam 0.08 MG/ML Injectable Solution [Midazolam Hameln] Box of 5 by Hameln,OMOP2581739,RxNorm Extension,midazolam,RX
41383789,25 ML Midazolam 0.0892 MG/ML Injectable Solution Box of 25,OMOP2581751,RxNorm Extension,midazolam,RX
41383937,25 ML Midazolam 0.0892 MG/ML Injectable Solution [Midazolam Dts] Box of 25,OMOP2581899,RxNorm Extension,midazolam,RX
41383938,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Dts],OMOP2581900,RxNorm Extension,midazolam,RX
41383939,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv] Box of 5,OMOP2581901,RxNorm Extension,midazolam,RX
41383994,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Dts] Box of 5,OMOP2581956,RxNorm Extension,midazolam,RX
41384097,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv] Box of 5 by Puren,OMOP2582059,RxNorm Extension,midazolam,RX
41384134,25 ML Midazolam 0.0892 MG/ML Injectable Solution [Midazolam Dts],OMOP2582096,RxNorm Extension,midazolam,RX
41384135,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv],OMOP2582097,RxNorm Extension,midazolam,RX
41384252,25 ML Midazolam 0.08 MG/ML Injectable Solution Box of 5,OMOP2582214,RxNorm Extension,midazolam,RX
41384306,25 ML Midazolam 0.08 MG/ML Injectable Solution,OMOP2582268,RxNorm Extension,midazolam,RX
41384307,25 ML Midazolam 0.0892 MG/ML Injectable Solution,OMOP2582269,RxNorm Extension,midazolam,RX
41384326,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv] Box of 25,OMOP2582288,RxNorm Extension,midazolam,RX
41384396,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2582358,RxNorm Extension,midazolam,RX
41384463,25 ML Midazolam 0.08 MG/ML Injectable Solution [Midazolam Hameln] Box of 5,OMOP2582425,RxNorm Extension,midazolam,RX
41384514,25 ML Midazolam 0.0892 MG/ML Injectable Solution Box of 5,OMOP2582476,RxNorm Extension,midazolam,RX
41384686,25 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Hameln],OMOP2582648,RxNorm Extension,midazolam,RX
41384780,25 ML Midazolam 0.08 MG/ML Injectable Solution [Midazolam Hameln],OMOP2582742,RxNorm Extension,midazolam,RX
41390622,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv] Box of 1,OMOP2588584,RxNorm Extension,midazolam,RX
41391038,50 ML Midazolam 0.02 MG/ML Injectable Solution [Midazolam Hameln] Box of 1,OMOP2589000,RxNorm Extension,midazolam,RX
41391300,50 ML Midazolam 0.04 MG/ML Injectable Solution [Midazolam Atv] Box of 1 by Puren,OMOP2589262,RxNorm Extension,midazolam,RX
41391301,50 ML Midazolam 2 MG/ML Injectable Solution Box of 1 by Ratiopharm,OMOP2589263,RxNorm Extension,midazolam,RX
41391696,50 ML Midazolam 0.02 MG/ML Injectable Solution [Midazolam Hameln],OMOP2589658,RxNorm Extension,midazolam,RX
41393061,50 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Hameln] Box of 1,OMOP2591023,RxNorm Extension,midazolam,RX
41393339,50 ML Midazolam 0.02 MG/ML Injectable Solution [Midazolam Hameln] Box of 1 by Hameln,OMOP2591301,RxNorm Extension,midazolam,RX
41393340,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv] Box of 1 by Puren,OMOP2591302,RxNorm Extension,midazolam,RX
41393764,50 ML Midazolam 0.04 MG/ML Injectable Solution [Midazolam Hameln] Box of 1,OMOP2591726,RxNorm Extension,midazolam,RX
41393765,50 ML Midazolam 0.04 MG/ML Injectable Solution [Midazolam Hameln],OMOP2591727,RxNorm Extension,midazolam,RX
41394070,50 ML Midazolam 1 MG/ML Injectable Solution Box of 1 by Ratiopharm,OMOP2592032,RxNorm Extension,midazolam,RX
41394470,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Hameln] Box of 1,OMOP2592432,RxNorm Extension,midazolam,RX
41394471,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Dts] Box of 1,OMOP2592433,RxNorm Extension,midazolam,RX
41394750,50 ML Midazolam 0.04 MG/ML Injectable Solution [Midazolam Hameln] Box of 1 by Hameln,OMOP2592712,RxNorm Extension,midazolam,RX
41395786,50 ML Midazolam 0.04 MG/ML Injectable Solution [Midazolam Atv] Box of 1,OMOP2593748,RxNorm Extension,midazolam,RX
41396425,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Dts],OMOP2594387,RxNorm Extension,midazolam,RX
41396804,50 ML Midazolam 0.02 MG/ML Injectable Solution,OMOP2594766,RxNorm Extension,midazolam,RX
41397074,50 ML Midazolam 0.04 MG/ML Injectable Solution [Midazolam Atv],OMOP2595036,RxNorm Extension,midazolam,RX
41397075,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Hameln],OMOP2595037,RxNorm Extension,midazolam,RX
41397462,50 ML Midazolam 0.02 MG/ML Injectable Solution Box of 1,OMOP2595424,RxNorm Extension,midazolam,RX
41397463,50 ML Midazolam 1 MG/ML Injectable Solution Box of 1,OMOP2595425,RxNorm Extension,midazolam,RX
41398442,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Puren] Box of 1,OMOP2596404,RxNorm Extension,midazolam,RX
41399549,50 ML Midazolam 0.04 MG/ML Injectable Solution Box of 1,OMOP2597511,RxNorm Extension,midazolam,RX
41399859,50 ML Midazolam 2 MG/ML Injectable Solution [Midazolam Atv],OMOP2597821,RxNorm Extension,midazolam,RX
41399860,50 ML Midazolam 1 MG/ML Injectable Solution [Midazolam Hameln],OMOP2597822,RxNorm Extension,midazolam,RX
41400237,50 ML Midazolam 2 MG/ML Injectable Solution Box of 1,OMOP2598199,RxNorm Extension,midazolam,RX
41400947,50 ML Midazolam 0.04 MG/ML Injectable Solution,OMOP2598909,RxNorm Extension,midazolam,RX
42480263,5 ML Midazolam 1 MG/ML Prefilled Syringe,OMOP419877,RxNorm Extension,midazolam,RX
42480264,Midazolam 2 MG/ML Prefilled Syringe [Hypnovel],OMOP419880,RxNorm Extension,midazolam,RX
42482076,Midazolam 2 MG/ML Injection,OMOP419878,RxNorm Extension,midazolam,RX
42482609,Midazolam Prefilled Syringe [Hypnovel],OMOP419876,RxNorm Extension,midazolam,RX
42482611,Midazolam 5 MG/ML Prefilled Syringe [Hypnovel],OMOP419881,RxNorm Extension,midazolam,RX
42658238,3 ML Midazolam 5 MG/ML Injectable Solution Box of 10 by Mylan,OMOP4869802,RxNorm Extension,midazolam,RX
42658239,3 ML Midazolam 5 MG/ML Injectable Solution Box of 10 by B.Braun,OMOP4869803,RxNorm Extension,midazolam,RX
42658313,5 ML Midazolam 1 MG/ML Injectable Solution Box of 20 by B.Braun,OMOP4869877,RxNorm Extension,midazolam,RX
42658393,10 ML Midazolam 5 MG/ML Injectable Solution Box of 20 by B.Braun,OMOP4869956,RxNorm Extension,midazolam,RX
42708907,midazolam 0.2 MG/ML Injectable Solution,1249586,RxNorm,midazolam,RX
42708908,midazolam 0.1 MG/ML Injectable Solution,1249588,RxNorm,midazolam,RX
42708943,1 ML midazolam 0.5 MG/ML Prefilled Syringe,1250091,RxNorm,midazolam,RX
42710056,Midazolam 5.57 MG/ML Injectable Solution [MIDAZOLAM ACCORD] Box of 10,OMOP2735488,RxNorm Extension,midazolam,RX
42710129,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Puren] Box of 5,OMOP2732331,RxNorm Extension,midazolam,RX
42710311,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Hexal] Box of 5,OMOP2742398,RxNorm Extension,midazolam,RX
42710312,Midazolam 5.57 MG/ML Injectable Solution [Dormicum] Box of 1000,OMOP2739661,RxNorm Extension,midazolam,RX
42710313,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Hameln],OMOP2730373,RxNorm Extension,midazolam,RX
42710314,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Atv] Box of 25,OMOP2735044,RxNorm Extension,midazolam,RX
42711203,Midazolam 5.57 MG/ML Injectable Solution Box of 100,OMOP2729388,RxNorm Extension,midazolam,RX
42711640,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Puren] Box of 25,OMOP2725714,RxNorm Extension,midazolam,RX
42711641,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Bundeswehr],OMOP2733403,RxNorm Extension,midazolam,RX
42711642,Midazolam 5.57 MG/ML Injectable Solution [Dormicum],OMOP2726043,RxNorm Extension,midazolam,RX
42712537,Midazolam 0.0892 MG/ML Injectable Solution Box of 5,OMOP2727367,RxNorm Extension,midazolam,RX
42712924,Midazolam 5.57 MG/ML Injectable Solution [Midazolam-Ratiopharm],OMOP2739452,RxNorm Extension,midazolam,RX
42713842,Midazolam 0.0892 MG/ML Injectable Solution Box of 25,OMOP2732370,RxNorm Extension,midazolam,RX
42714246,Midazolam 5.57 MG/ML Injectable Solution [Midazolam Puren] Box of 100,OMOP2734721,RxNorm Extension,midazolam,RX
