concept_id,concept_code,concept_name,vocabulary,codeset
35413203,OMOP1146788,2 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER],RxNorm Extension,iv_fluids
35413167,OMOP1146752,2 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10,RxNorm Extension,iv_fluids
35413200,OMOP1146785,2 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10 by Chaix Et Du Marais,RxNorm Extension,iv_fluids
43698902,OMOP749271,2 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm],RxNorm Extension,iv_fluids
43663016,OMOP749273,2 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm] Box of 10,RxNorm Extension,iv_fluids
43590754,OMOP749274,2 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm] Box of 10 by Mibe,RxNorm Extension,iv_fluids
43824759,OMOP749272,2 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Natriumchloridloesung Jenapharm] by Mibe,RxNorm Extension,iv_fluids
40221388,1807636,2 ML sodium chloride 9 MG/ML Injection,RxNorm,iv_fluids
35413173,OMOP1146758,2 ML Sodium Chloride 9 MG/ML Injection Box of 10,RxNorm Extension,iv_fluids
42621071,OMOP2801374,2 ML Sodium Chloride 9 MG/ML Injection Box of 5,RxNorm Extension,iv_fluids
43518131,OMOP2805246,2 ML Sodium Chloride 9 MG/ML Injection Box of 50,RxNorm Extension,iv_fluids
43518118,OMOP2805233,2 ML Sodium Chloride 9 MG/ML Injection Box of 50 by Astrazeneca,RxNorm Extension,iv_fluids
43264227,OMOP561345,2 ML Sodium Chloride 9 MG/ML Injection Box of 5 by Astrazeneca,RxNorm Extension,iv_fluids
43518083,OMOP2805198,2 ML Sodium Chloride 9 MG/ML Injection by Astrazeneca,RxNorm Extension,iv_fluids
35413168,OMOP1146753,2 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM LAVOISIER],RxNorm Extension,iv_fluids
35413194,OMOP1146779,2 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM LAVOISIER] Box of 10,RxNorm Extension,iv_fluids
35413220,OMOP1146805,2 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM LAVOISIER] Box of 10 by Chaix Et Du Marais,RxNorm Extension,iv_fluids
36055654,OMOP4981023,3000 ML glucose 25 MG/ML / potassium chloride 1.5 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm Extension,iv_fluids
36055653,OMOP4981022,3000 ML glucose 25 MG/ML / potassium chloride 1.5 MG/ML / sodium chloride 4.5 MG/ML Injection Box of 1,RxNorm Extension,iv_fluids
43616574,OMOP879843,3000 ML Sodium Chloride 11.1 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43796486,OMOP879845,3000 ML Sodium Chloride 11.1 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43688730,OMOP879846,3000 ML Sodium Chloride 11.1 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43616575,OMOP879844,3000 ML Sodium Chloride 11.1 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43742686,OMOP879814,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43760489,OMOP879816,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution Box of 3,RxNorm Extension,iv_fluids
43634740,OMOP879817,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution Box of 3 by Fresenius,RxNorm Extension,iv_fluids
43760488,OMOP879815,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43634742,OMOP879822,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Dianeal],RxNorm Extension,iv_fluids
43634743,OMOP879824,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Dianeal] Box of 3,RxNorm Extension,iv_fluids
43634744,OMOP879825,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Dianeal] Box of 3 by Baxter,RxNorm Extension,iv_fluids
43724569,OMOP879823,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Dianeal] by Baxter,RxNorm Extension,iv_fluids
43634741,OMOP879818,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Nutrineal],RxNorm Extension,iv_fluids
43688727,OMOP879820,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Nutrineal] Box of 3,RxNorm Extension,iv_fluids
43652812,OMOP879821,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Nutrineal] Box of 3 by Baxter,RxNorm Extension,iv_fluids
43742687,OMOP879819,3000 ML Sodium Chloride 5.37 MG/ML Injectable Solution [Nutrineal] by Baxter,RxNorm Extension,iv_fluids
43832695,OMOP879810,3000 ML Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43598612,OMOP879812,3000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43706632,OMOP879813,3000 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43634739,OMOP879811,3000 ML Sodium Chloride 6 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43868868,OMOP879830,3000 ML Sodium Chloride 6 MG/ML Injectable Solution [Jonosteril],RxNorm Extension,iv_fluids
43634745,OMOP879832,3000 ML Sodium Chloride 6 MG/ML Injectable Solution [Jonosteril] Box of 4,RxNorm Extension,iv_fluids
43832697,OMOP879833,3000 ML Sodium Chloride 6 MG/ML Injectable Solution [Jonosteril] Box of 4 by Fresenius,RxNorm Extension,iv_fluids
43706633,OMOP879831,3000 ML Sodium Chloride 6 MG/ML Injectable Solution [Jonosteril] by Fresenius,RxNorm Extension,iv_fluids
36897310,OMOP1003017,3000 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
35418839,OMOP1152424,3000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
36897308,OMOP992023,3000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4,RxNorm Extension,iv_fluids
43044589,OMOP4859596,3000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by Aguettant,RxNorm Extension,iv_fluids
43796484,OMOP879837,3000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by B.Braun,RxNorm Extension,iv_fluids
43598613,OMOP879827,3000 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 4 by Fresenius,RxNorm Extension,iv_fluids
35418841,OMOP1152426,3000 ML Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43796483,OMOP879835,3000 ML Sodium Chloride 9 MG/ML Injectable Solution by B.Braun,RxNorm Extension,iv_fluids
2022585,OMOP4921071,3000 ML sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
43832696,OMOP879826,3000 ML Sodium Chloride 9 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
35418842,OMOP1152427,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,iv_fluids
35418829,OMOP1152414,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 4,RxNorm Extension,iv_fluids
35418836,OMOP1152421,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 4 by Aguettant,RxNorm Extension,iv_fluids
35418835,OMOP1152420,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35418846,OMOP1152431,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35418830,OMOP1152415,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
2022586,OMOP4921072,3000 ML sodium chloride 9 MG/ML Injectable Solution [CJ NORMAL SALINE],RxNorm Extension,iv_fluids
2022588,OMOP4921073,3000 ML sodium chloride 9 MG/ML Injectable Solution [CJ NORMAL SALINE] by CJ,RxNorm Extension,iv_fluids
42918072,OMOP4644959,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAEHAN],RxNorm Extension,iv_fluids
2022589,OMOP4921074,3000 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE],RxNorm Extension,iv_fluids
2022590,OMOP4921075,3000 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE] by JW,RxNorm Extension,iv_fluids
42918073,OMOP4644960,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [JW NS],RxNorm Extension,iv_fluids
2022584,OMOP4921070,3000 ML sodium chloride 9 MG/ML Injectable Solution [JW NS] by JW,RxNorm Extension,iv_fluids
42918071,OMOP4644958,3000 ML Sodium Chloride 9 MG/ML Injectable Solution [SODIUM CHLORIDE CJ PERFUSION],RxNorm Extension,iv_fluids
35418840,OMOP1152425,3000 ML Sodium Chloride 9 MG/ML Injection,RxNorm Extension,iv_fluids
35418832,OMOP1152417,3000 ML Sodium Chloride 9 MG/ML Injection Box of 1,RxNorm Extension,iv_fluids
35418838,OMOP1152423,3000 ML Sodium Chloride 9 MG/ML Injection Box of 4,RxNorm Extension,iv_fluids
35418834,OMOP1152419,3000 ML Sodium Chloride 9 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
35418847,OMOP1152432,3000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT],RxNorm Extension,iv_fluids
35418828,OMOP1152413,3000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT] Box of 4,RxNorm Extension,iv_fluids
35418837,OMOP1152422,3000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM AGUETTANT] Box of 4 by Aguettant,RxNorm Extension,iv_fluids
35418833,OMOP1152418,3000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35418831,OMOP1152416,3000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35418844,OMOP1152429,3000 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
35415609,OMOP1149194,300 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
35415620,OMOP1149205,300 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
35415618,OMOP1149203,300 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35415617,OMOP1149202,300 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35415607,OMOP1149192,300 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
35415613,OMOP1149198,300 ML Sodium Chloride 9 MG/ML Injection,RxNorm Extension,iv_fluids
35415602,OMOP1149187,300 ML Sodium Chloride 9 MG/ML Injection Box of 1,RxNorm Extension,iv_fluids
35415604,OMOP1149189,300 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS],RxNorm Extension,iv_fluids
35415621,OMOP1149206,300 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1,RxNorm Extension,iv_fluids
35415597,OMOP1149182,300 ML Sodium Chloride 9 MG/ML Injection [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
40221371,1807571,30 ML sodium chloride 234 MG/ML Injection,RxNorm,iv_fluids
36411145,OMOP3103187,30 ML Sodium Chloride 300 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
36411157,OMOP3103199,30 ML Sodium Chloride 300 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
43518847,OMOP2805962,30 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43518825,OMOP2805940,30 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 30,RxNorm Extension,iv_fluids
43518863,OMOP2805978,30 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 50,RxNorm Extension,iv_fluids
2026442,OMOP4925078,30 ML sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
42920073,OMOP4646930,30 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAIHAN],RxNorm Extension,iv_fluids
40220359,1807648,30 ML sodium chloride 9 MG/ML Injection,RxNorm,iv_fluids
43634761,OMOP880074,3380 ML Sodium Chloride 19.9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43652821,OMOP880076,3380 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 2,RxNorm Extension,iv_fluids
43850685,OMOP880077,3380 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 2 by Baxter,RxNorm Extension,iv_fluids
43634762,OMOP880075,3380 ML Sodium Chloride 19.9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43868884,OMOP880069,3380 ML Sodium Chloride 21.1 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43796502,OMOP880071,3380 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 2,RxNorm Extension,iv_fluids
43850684,OMOP880073,3380 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 2 by Baxter,RxNorm Extension,iv_fluids
43724588,OMOP880070,3380 ML Sodium Chloride 21.1 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43740728,OMOP853226,350 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43722608,OMOP853227,350 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 30,RxNorm Extension,iv_fluids
43704778,OMOP853228,350 ML Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin],RxNorm Extension,iv_fluids
43686825,OMOP853231,350 ML Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] Box of 30,RxNorm Extension,iv_fluids
43668929,OMOP853232,350 ML Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] Box of 30 by Baxter,RxNorm Extension,iv_fluids
43812695,OMOP853229,350 ML Sodium Chloride 9 MG/ML Injectable Solution [Tutofusin] by Baxter,RxNorm Extension,iv_fluids
36055816,OMOP4981205,3.5 ML sodium chloride 25 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
36055815,OMOP4981204,3.5 ML sodium chloride 25 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
36055814,OMOP4981203,3.5 ML sodium chloride 25 MG/ML Injectable Solution Box of 10,RxNorm Extension,iv_fluids
35788945,OMOP2790406,3.5 ML Sodium Chloride 27 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
35788961,OMOP2790422,3.5 ML Sodium Chloride 27 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
35788966,OMOP2790427,3.5 ML Sodium Chloride 27 MG/ML Injectable Solution Box of 10,RxNorm Extension,iv_fluids
43652832,OMOP880141,3750 ML Sodium Chloride 19.9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43652833,OMOP880143,3750 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 2,RxNorm Extension,iv_fluids
43778611,OMOP880144,3750 ML Sodium Chloride 19.9 MG/ML Injectable Solution Box of 2 by Baxter,RxNorm Extension,iv_fluids
43814586,OMOP880142,3750 ML Sodium Chloride 19.9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43688773,OMOP880134,3750 ML Sodium Chloride 21.1 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43670901,OMOP880137,3750 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 2,RxNorm Extension,iv_fluids
43832720,OMOP880138,3750 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 2 by Baxter,RxNorm Extension,iv_fluids
43850698,OMOP880139,3750 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
43634780,OMOP880140,3750 ML Sodium Chloride 21.1 MG/ML Injectable Solution Box of 5 by Baxter,RxNorm Extension,iv_fluids
43670900,OMOP880135,3750 ML Sodium Chloride 21.1 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43758614,OMOP853528,392 ML Sodium Chloride 1.79 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43848747,OMOP853530,392 ML Sodium Chloride 1.79 MG/ML Injectable Solution Box of 6,RxNorm Extension,iv_fluids
43632818,OMOP853531,392 ML Sodium Chloride 1.79 MG/ML Injectable Solution Box of 6 by Baxter,RxNorm Extension,iv_fluids
43740743,OMOP853529,392 ML Sodium Chloride 1.79 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
40716651,OMOP4740615,3 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
40716653,OMOP4740613,3 ML Sodium Chloride 9 MG/ML Injectable Solution [Negative Control],RxNorm Extension,iv_fluids
40716652,OMOP4740614,3 ML Sodium Chloride 9 MG/ML Injectable Solution [Negative Control] by Allergopharma,RxNorm Extension,iv_fluids
1592482,1926456,3 ML sodium chloride 9 MG/ML Injection,RxNorm,iv_fluids
43848805,OMOP853704,400 ML Sodium Chloride 0.425 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43812756,OMOP853706,400 ML Sodium Chloride 0.425 MG/ML Injectable Solution Box of 5,RxNorm Extension,iv_fluids
43722680,OMOP853707,400 ML Sodium Chloride 0.425 MG/ML Injectable Solution Box of 5 by B.Braun,RxNorm Extension,iv_fluids
43830760,OMOP853705,400 ML Sodium Chloride 0.425 MG/ML Injectable Solution by B.Braun,RxNorm Extension,iv_fluids
40221376,1807580,40 ML sodium chloride 146 MG/ML Injection,RxNorm,iv_fluids
43683324,OMOP805918,40 ML Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43737162,OMOP805919,40 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10,RxNorm Extension,iv_fluids
43773104,OMOP805924,40 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Fresenius,RxNorm Extension,iv_fluids
43827121,OMOP805920,40 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20,RxNorm Extension,iv_fluids
43647322,OMOP805926,40 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 20 by Fresenius,RxNorm Extension,iv_fluids
43737163,OMOP805922,40 ML Sodium Chloride 9 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
42920007,OMOP4646865,40 ML Sodium Chloride 9 MG/ML Injectable Solution [HUNIZ ISOTONIC SODIUM CHLORIDE INJ],RxNorm Extension,iv_fluids
2026418,OMOP4925053,40 ML sodium chloride 9 MG/ML Injectable Solution [HUONS NORMAL SALINE],RxNorm Extension,iv_fluids
2026419,OMOP4925054,40 ML sodium chloride 9 MG/ML Injectable Solution [HUONS NORMAL SALINE] by Huons,RxNorm Extension,iv_fluids
40713710,OMOP4743426,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
40713709,OMOP4743427,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution Box of 24,RxNorm Extension,iv_fluids
40713708,OMOP4743428,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution Box of 30,RxNorm Extension,iv_fluids
40713707,OMOP4743429,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution [MiniVersol],RxNorm Extension,iv_fluids
40713705,OMOP4743431,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution [MiniVersol] Box of 24,RxNorm Extension,iv_fluids
40713704,OMOP4743432,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution [MiniVersol] Box of 24 by Aguettant,RxNorm Extension,iv_fluids
40713703,OMOP4743433,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution [MiniVersol] Box of 30,RxNorm Extension,iv_fluids
40713702,OMOP4743434,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution [MiniVersol] Box of 30 by Aguettant,RxNorm Extension,iv_fluids
40713706,OMOP4743430,45 ML Sodium Chloride 8.8 MG/ML Injectable Solution [MiniVersol] by Aguettant,RxNorm Extension,iv_fluids
36056014,OMOP4981414,45 ML sodium chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
36056013,OMOP4981413,45 ML sodium chloride 9 MG/ML Injectable Solution Box of 24,RxNorm Extension,iv_fluids
36056012,OMOP4981412,45 ML sodium chloride 9 MG/ML Injectable Solution Box of 30,RxNorm Extension,iv_fluids
36056011,OMOP4981411,45 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol],RxNorm Extension,iv_fluids
36056009,OMOP4981409,45 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 24,RxNorm Extension,iv_fluids
36056008,OMOP4981408,45 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 24 by Aguettant,RxNorm Extension,iv_fluids
36056007,OMOP4981407,45 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 30,RxNorm Extension,iv_fluids
36056006,OMOP4981406,45 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 30 by Aguettant,RxNorm Extension,iv_fluids
36056010,OMOP4981410,45 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] by Aguettant,RxNorm Extension,iv_fluids
43850737,OMOP880231,4750 ML Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43652868,OMOP880233,4750 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 2,RxNorm Extension,iv_fluids
43832765,OMOP880234,4750 ML Sodium Chloride 6 MG/ML Injectable Solution Box of 2 by Gambro Lundia,RxNorm Extension,iv_fluids
43688817,OMOP880232,4750 ML Sodium Chloride 6 MG/ML Injectable Solution by Gambro Lundia,RxNorm Extension,iv_fluids
43814614,OMOP765117,4870 MG Sodium Chloride 0.0963 MG/MG Injectable Solution,RxNorm Extension,iv_fluids
43706668,OMOP765118,4870 MG Sodium Chloride 0.0963 MG/MG Injectable Solution Box of 10,RxNorm Extension,iv_fluids
43742731,OMOP765119,4870 MG Sodium Chloride 0.0963 MG/MG Injectable Solution Box of 20,RxNorm Extension,iv_fluids
43850721,OMOP765121,4870 MG Sodium Chloride 0.0963 MG/MG Injectable Solution [Oralpaedon],RxNorm Extension,iv_fluids
43850722,OMOP765123,4870 MG Sodium Chloride 0.0963 MG/MG Injectable Solution [Oralpaedon] Box of 10,RxNorm Extension,iv_fluids
