std_concept_id,std_concept_name,std_concept_code,std_vocabulary_id,ancestor_concept_id,ancestor_concept_name
36558114,Tubular adenocarcinoma of other specified parts of pancreas,8211/3-C25.7,ICDO3,192963,Disorder of pancreas
36558076,"Pleomorphic rhabdomyosarcoma, adult type of ampulla of Vater",8901/3-C24.1,ICDO3,192963,Disorder of pancreas
36558073,Polygonal cell carcinoma of pancreatic duct,8034/3-C25.3,ICDO3,192963,Disorder of pancreas
36558013,"Glassy cell carcinoma of pancreas, NOS",8015/3-C25.9,ICDO3,192963,Disorder of pancreas
36557995,"Myeloproliferative neoplasm, unclassifiable of body of pancreas",9975/3-C25.1,ICDO3,192963,Disorder of pancreas
36557946,"Papillary squamous cell carcinoma, non-invasive of tail of pancreas",8052/2-C25.2,ICDO3,192963,Disorder of pancreas
36557909,"Spindle cell carcinoma, NOS, of overlapping lesion of pancreas",8032/3-C25.8,ICDO3,192963,Disorder of pancreas
36557870,Hodgkin granuloma of pancreatic duct,9661/3-C25.3,ICDO3,192963,Disorder of pancreas
36557816,"Adenocarcinoma in situ, NOS, of tail of pancreas",8140/2-C25.2,ICDO3,192963,Disorder of pancreas
36557786,Goblet cell carcinoid of tail of pancreas,8243/3-C25.2,ICDO3,192963,Disorder of pancreas
36557780,Squamous cell carcinoma in situ with questionable stromal invasion of other specified parts of pancreas,8076/2-C25.7,ICDO3,192963,Disorder of pancreas
36557721,Enterochromaffin-like cell tumor of islets of Langerhans,8242/3-C25.4,ICDO3,192963,Disorder of pancreas
36557712,B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of head of pancreas,9814/3-C25.0,ICDO3,192963,Disorder of pancreas
36557694,Plasmablastic lymphoma of islets of Langerhans,9735/3-C25.4,ICDO3,192963,Disorder of pancreas
36557681,"Marginal zone B-cell lymphoma, NOS, of islets of Langerhans",9699/3-C25.4,ICDO3,192963,Disorder of pancreas
36557606,Mixed cell adenocarcinoma of body of pancreas,8323/3-C25.1,ICDO3,192963,Disorder of pancreas
36557566,"Hodgkin lymphoma, mixed cellularity, NOS, of tail of pancreas",9652/3-C25.2,ICDO3,192963,Disorder of pancreas
36557533,Papillary squamous cell carcinoma of head of pancreas,8052/3-C25.0,ICDO3,192963,Disorder of pancreas
36557531,"Squamous cell carcinoma, NOS, of overlapping lesion of pancreas",8070/3-C25.8,ICDO3,192963,Disorder of pancreas
36557508,"Malignant lymphoma, non-Hodgkin, NOS, of overlapping lesion of pancreas",9591/3-C25.8,ICDO3,192963,Disorder of pancreas
36557485,"Sarcoma, NOS, of body of pancreas",8800/3-C25.1,ICDO3,192963,Disorder of pancreas
36557465,Plasmablastic lymphoma of overlapping lesion of pancreas,9735/3-C25.8,ICDO3,192963,Disorder of pancreas
36557435,Villous adenocarcinoma of tail of pancreas,8262/3-C25.2,ICDO3,192963,Disorder of pancreas
36557420,Intraductal papillary adenocarcinoma with invasion of pancreatic duct,8503/3-C25.3,ICDO3,192963,Disorder of pancreas
36557393,Adenocarcinoma with neuroendocrine differentiation of islets of Langerhans,8574/3-C25.4,ICDO3,192963,Disorder of pancreas
36557367,"Hodgkin lymphoma, nodular sclerosis, cellular phase of pancreas, NOS",9664/3-C25.9,ICDO3,192963,Disorder of pancreas
36557310,"Carcinoma, anaplastic, NOS, of overlapping lesion of pancreas",8021/3-C25.8,ICDO3,192963,Disorder of pancreas
36557240,Large cell carcinoma with rhabdoid phenotype of islets of Langerhans,8014/3-C25.4,ICDO3,192963,Disorder of pancreas
36557209,Mixed cell adenocarcinoma of other specified parts of pancreas,8323/3-C25.7,ICDO3,192963,Disorder of pancreas
36557196,Precursor T-cell lymphoblastic leukemia of overlapping lesion of pancreas,9837/3-C25.8,ICDO3,192963,Disorder of pancreas
36557175,Papillary squamous cell carcinoma of ampulla of Vater,8052/3-C24.1,ICDO3,192963,Disorder of pancreas
36557144,"Medullary carcinoma, NOS, of pancreatic duct",8510/3-C25.3,ICDO3,192963,Disorder of pancreas
36557140,"Hodgkin lymphoma, nodular sclerosis, grade 2 of head of pancreas",9667/3-C25.0,ICDO3,192963,Disorder of pancreas
36557096,Follicular dendritic cell sarcoma of body of pancreas,9758/3-C25.1,ICDO3,192963,Disorder of pancreas
36557092,"B lymphoblastic leukemia/lymphoma, NOS, of pancreatic duct",9811/3-C25.3,ICDO3,192963,Disorder of pancreas
36557059,Hepatoid adenocarcinoma of overlapping lesion of pancreas,8576/3-C25.8,ICDO3,192963,Disorder of pancreas
36557057,"Follicular lymphoma, grade 3 of ampulla of Vater",9698/3-C24.1,ICDO3,192963,Disorder of pancreas
36556998,"Metaplastic carcinoma, NOS, of overlapping lesion of pancreas",8575/3-C25.8,ICDO3,192963,Disorder of pancreas
36556879,Myosarcoma of overlapping lesion of pancreas,8895/3-C25.8,ICDO3,192963,Disorder of pancreas
36556861,Systemic EBV positive T-cell lymphoproliferative disease of childhood of islets of Langerhans,9724/3-C25.4,ICDO3,192963,Disorder of pancreas
36556853,"Squamous cell carcinoma, NOS, of islets of Langerhans",8070/3-C25.4,ICDO3,192963,Disorder of pancreas
36556819,Intraductal papillary adenocarcinoma with invasion of head of pancreas,8503/3-C25.0,ICDO3,192963,Disorder of pancreas
36556761,Malignant mastocytosis of body of pancreas,9741/3-C25.1,ICDO3,192963,Disorder of pancreas
36556757,Carcinoma with osteoclast-like giant cells of other specified parts of pancreas,8035/3-C25.7,ICDO3,192963,Disorder of pancreas
36556735,Polygonal cell carcinoma of body of pancreas,8034/3-C25.1,ICDO3,192963,Disorder of pancreas
36556731,HHV8 positive diffuse large B-cell lymphoma of overlapping lesion of pancreas,9738/3-C25.8,ICDO3,192963,Disorder of pancreas
36556659,"Squamous cell carcinoma, small cell, nonkeratinizing of pancreas, NOS",8073/3-C25.9,ICDO3,192963,Disorder of pancreas
36556636,Mixed cell adenocarcinoma of islets of Langerhans,8323/3-C25.4,ICDO3,192963,Disorder of pancreas
36556630,"Papillary squamous cell carcinoma, non-invasive of overlapping lesion of pancreas",8052/2-C25.8,ICDO3,192963,Disorder of pancreas
36556628,"Comedocarcinoma, NOS, of pancreatic duct",8501/3-C25.3,ICDO3,192963,Disorder of pancreas
36556595,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of overlapping lesion of pancreas",9684/3-C25.8,ICDO3,192963,Disorder of pancreas
36556545,Composite Hodgkin and non-Hodgkin lymphoma of tail of pancreas,9596/3-C25.2,ICDO3,192963,Disorder of pancreas
36556529,Myxoid leiomyosarcoma of head of pancreas,8896/3-C25.0,ICDO3,192963,Disorder of pancreas
36556489,Acinar cell carcinoma of islets of Langerhans,8550/3-C25.4,ICDO3,192963,Disorder of pancreas
36556474,B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1) of other specified parts of pancreas,9814/3-C25.7,ICDO3,192963,Disorder of pancreas
36556463,"Plasmacytoma, extramedullary of tail of pancreas",9734/3-C25.2,ICDO3,192963,Disorder of pancreas
36556449,B lymphoblastic leukemia/lymphoma with t(5;14)(q31;q32); IL3-IGH of head of pancreas,9817/3-C25.0,ICDO3,192963,Disorder of pancreas
36556443,"Comedocarcinoma, noninfiltrating of islets of Langerhans",8501/2-C25.4,ICDO3,192963,Disorder of pancreas
36556426,"Sarcoma, NOS, of pancreatic duct",8800/3-C25.3,ICDO3,192963,Disorder of pancreas
36556418,Cystic hypersecretory carcinoma of ampulla of Vater,8508/3-C24.1,ICDO3,192963,Disorder of pancreas
36556407,"Carcinoma simplex of pancreas, NOS",8231/3-C25.9,ICDO3,192963,Disorder of pancreas
36556395,Plasmablastic lymphoma of head of pancreas,9735/3-C25.0,ICDO3,192963,Disorder of pancreas
36556335,"Ductal carcinoma in situ, solid type of overlapping lesion of pancreas",8230/2-C25.8,ICDO3,192963,Disorder of pancreas
36556327,"Adenocarcinoma in situ, NOS, of overlapping lesion of pancreas",8140/2-C25.8,ICDO3,192963,Disorder of pancreas
36556323,"Papillary squamous cell carcinoma, non-invasive of head of pancreas",8052/2-C25.0,ICDO3,192963,Disorder of pancreas
36556285,"Mucinous cystadenocarcinoma, NOS, of other specified parts of pancreas",8470/3-C25.7,ICDO3,192963,Disorder of pancreas
36556206,"Hodgkin lymphoma, nodular sclerosis, grade 2 of ampulla of Vater",9667/3-C24.1,ICDO3,192963,Disorder of pancreas
36556196,"Intraductal carcinoma, noninfiltrating, NOS, of body of pancreas",8500/2-C25.1,ICDO3,192963,Disorder of pancreas
36556184,Intravascular large B-cell lymphoma of body of pancreas,9712/3-C25.1,ICDO3,192963,Disorder of pancreas
36556161,Myeloid or lymphoid neoplasm with PDGFRA rearrangement of ampulla of Vater,9965/3-C24.1,ICDO3,192963,Disorder of pancreas
36556102,"Mucinous cystadenoma, NOS, of pancreas, NOS",8470/0-C25.9,ICDO3,192963,Disorder of pancreas
36556096,Goblet cell carcinoid of other specified parts of pancreas,8243/3-C25.7,ICDO3,192963,Disorder of pancreas
36556080,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged of ampulla of Vater,9813/3-C24.1,ICDO3,192963,Disorder of pancreas
36555916,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of tail of pancreas,9823/3-C25.2,ICDO3,192963,Disorder of pancreas
36555910,Hodgkin sarcoma of body of pancreas,9662/3-C25.1,ICDO3,192963,Disorder of pancreas
36555899,"Pancreatic neuroendocrine microadenoma of pancreas, NOS",8150/0-C25.9,ICDO3,192963,Disorder of pancreas
36555865,"Adenocarcinoma in situ, NOS, of head of pancreas",8140/2-C25.0,ICDO3,192963,Disorder of pancreas
36555864,Adenocarcinoma in situ in villous adenoma of pancreatic duct,8261/2-C25.3,ICDO3,192963,Disorder of pancreas
36555863,Malignant histiocytosis of ampulla of Vater,9750/3-C24.1,ICDO3,192963,Disorder of pancreas
36555862,Intraductal papillary mucinous adenoma of body of pancreas,8453/0-C25.1,ICDO3,192963,Disorder of pancreas
36555814,"Solid carcinoma, NOS, of overlapping lesion of pancreas",8230/3-C25.8,ICDO3,192963,Disorder of pancreas
36555810,"NK/T-cell lymphoma, nasal and nasal type of tail of pancreas",9719/3-C25.2,ICDO3,192963,Disorder of pancreas
36555761,"Anaplastic large cell lymphoma, T-cell and Null-cell type of other specified parts of pancreas",9714/3-C25.7,ICDO3,192963,Disorder of pancreas
36555752,"Follicular lymphoma, NOS, of islets of Langerhans",9690/3-C25.4,ICDO3,192963,Disorder of pancreas
36555724,Myeloid or lymphoid neoplasm with PDGFRA rearrangement of pancreatic duct,9965/3-C25.3,ICDO3,192963,Disorder of pancreas
36555660,Lymphoplasmacytic lymphoma of ampulla of Vater,9671/3-C24.1,ICDO3,192963,Disorder of pancreas
36555649,Histiocytic sarcoma of islets of Langerhans,9755/3-C25.4,ICDO3,192963,Disorder of pancreas
36555571,"Cystadenocarcinoma, NOS, of islets of Langerhans",8440/3-C25.4,ICDO3,192963,Disorder of pancreas
36555569,Large cell carcinoma with rhabdoid phenotype of ampulla of Vater,8014/3-C24.1,ICDO3,192963,Disorder of pancreas
36555558,Myoepithelial carcinoma of islets of Langerhans,8982/3-C25.4,ICDO3,192963,Disorder of pancreas
36555520,Vipoma of pancreatic duct,8155/3-C25.3,ICDO3,192963,Disorder of pancreas
36555515,"Hodgkin sarcoma of pancreas, NOS",9662/3-C25.9,ICDO3,192963,Disorder of pancreas
36555514,"Malignant lymphoma, NOS, of ampulla of Vater",9590/3-C24.1,ICDO3,192963,Disorder of pancreas
36555467,Giant cell and spindle cell carcinoma of body of pancreas,8030/3-C25.1,ICDO3,192963,Disorder of pancreas
36555396,"Mucinous cystadenoma, NOS, of overlapping lesion of pancreas",8470/0-C25.8,ICDO3,192963,Disorder of pancreas
36555367,"Intraductal carcinoma, noninfiltrating, NOS, of overlapping lesion of pancreas",8500/2-C25.8,ICDO3,192963,Disorder of pancreas
36555360,"Neuroendocrine carcinoma, NOS, of pancreatic duct",8246/3-C25.3,ICDO3,192963,Disorder of pancreas
36555352,Desmoplastic small round cell tumor of body of pancreas,8806/3-C25.1,ICDO3,192963,Disorder of pancreas
36555334,Fibroblastic reticular cell tumor of ampulla of Vater,9759/3-C24.1,ICDO3,192963,Disorder of pancreas
36555301,Vipoma of other specified parts of pancreas,8155/3-C25.7,ICDO3,192963,Disorder of pancreas
36555277,Malignant mastocytosis of other specified parts of pancreas,9741/3-C25.7,ICDO3,192963,Disorder of pancreas
36555246,"Malignant lymphoma, non-Hodgkin, NOS, of ampulla of Vater",9591/3-C24.1,ICDO3,192963,Disorder of pancreas
36555243,"Burkitt lymphoma, NOS, of body of pancreas",9687/3-C25.1,ICDO3,192963,Disorder of pancreas
36555230,Adenocarcinoma with spindle cell metaplasia of ampulla of Vater,8572/3-C24.1,ICDO3,192963,Disorder of pancreas
36555211,Adenosquamous carcinoma of islets of Langerhans,8560/3-C25.4,ICDO3,192963,Disorder of pancreas
36555207,"Squamous cell carcinoma in situ, NOS, of ampulla of Vater",8070/2-C24.1,ICDO3,192963,Disorder of pancreas
36555148,Polygonal cell carcinoma of other specified parts of pancreas,8034/3-C25.7,ICDO3,192963,Disorder of pancreas
36555135,"Hodgkin lymphoma, lymphocyte depletion, reticular of body of pancreas",9655/3-C25.1,ICDO3,192963,Disorder of pancreas
36555128,Giant cell and spindle cell carcinoma of pancreatic duct,8030/3-C25.3,ICDO3,192963,Disorder of pancreas
36555095,Basal cell adenocarcinoma of head of pancreas,8147/3-C25.0,ICDO3,192963,Disorder of pancreas
36555085,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis of head of pancreas",9654/3-C25.0,ICDO3,192963,Disorder of pancreas
36555061,Epithelial-myoepithelial carcinoma of islets of Langerhans,8562/3-C25.4,ICDO3,192963,Disorder of pancreas
36555052,"Metaplastic carcinoma, NOS, of pancreas, NOS",8575/3-C25.9,ICDO3,192963,Disorder of pancreas
36554976,"Carcinoma, anaplastic, NOS, of body of pancreas",8021/3-C25.1,ICDO3,192963,Disorder of pancreas
36554941,"Lipoma, NOS, of head of pancreas",8850/0-C25.0,ICDO3,192963,Disorder of pancreas
36554930,ALK positive large B-cell lymphoma of overlapping lesion of pancreas,9737/3-C25.8,ICDO3,192963,Disorder of pancreas
36554904,Infiltrating ductular carcinoma of body of pancreas,8521/3-C25.1,ICDO3,192963,Disorder of pancreas
36554902,"Adenocarcinoma, NOS, of islets of Langerhans",8140/3-C25.4,ICDO3,192963,Disorder of pancreas
36554871,"Hodgkin lymphoma, nodular lymphocyte predominant of pancreas, NOS",9659/3-C25.9,ICDO3,192963,Disorder of pancreas
36554867,"Comedocarcinoma, NOS, of other specified parts of pancreas",8501/3-C25.7,ICDO3,192963,Disorder of pancreas
36554854,"Malignant lymphoma, mixed small and large cell, diffuse of body of pancreas",9675/3-C25.1,ICDO3,192963,Disorder of pancreas
36554845,Myxoid leiomyosarcoma of body of pancreas,8896/3-C25.1,ICDO3,192963,Disorder of pancreas
36554806,"Hodgkin lymphoma, nodular sclerosis, NOS, of head of pancreas",9663/3-C25.0,ICDO3,192963,Disorder of pancreas
36554757,Systemic EBV positive T-cell lymphoproliferative disease of childhood of pancreatic duct,9724/3-C25.3,ICDO3,192963,Disorder of pancreas
36554693,Intraductal papillary adenocarcinoma with invasion of tail of pancreas,8503/3-C25.2,ICDO3,192963,Disorder of pancreas
36554685,"Myeloid or lymphoid neoplasm with FGFR1 abnormalities of pancreas, NOS",9967/3-C25.9,ICDO3,192963,Disorder of pancreas
36554611,Acinar cell cystadenocarcinoma of other specified parts of pancreas,8551/3-C25.7,ICDO3,192963,Disorder of pancreas
36554581,Squamous cell carcinoma with horn formation of other specified parts of pancreas,8078/3-C25.7,ICDO3,192963,Disorder of pancreas
36554557,Papillary squamous cell carcinoma of body of pancreas,8052/3-C25.1,ICDO3,192963,Disorder of pancreas
36554556,"Carcinoma, undifferentiated, NOS, of pancreatic duct",8020/3-C25.3,ICDO3,192963,Disorder of pancreas
36713362,Primary adenocarcinoma of body of pancreas,6.81621E+14,SNOMED,192963,Disorder of pancreas
36713206,Infection of pancreatic stent,4.02503E+17,SNOMED,192963,Disorder of pancreas
36686432,Laceration of body of pancreas,1.18109E+16,SNOMED,192963,Disorder of pancreas
36684949,Metastatic pancreatic endocrine carcinoma,4.59401E+14,SNOMED,192963,Disorder of pancreas
36683250,Invasive intraductal papillary-mucinous carcinoma of pancreas,780821007,SNOMED,192963,Disorder of pancreas
36676699,"Hypoplasia of pancreas, intestinal atresia, hypoplasia of gallbladder syndrome",773673002,SNOMED,192963,Disorder of pancreas
36676692,Hypoinsulinemic hypoglycemia and body hemihypertrophy,773666007,SNOMED,192963,Disorder of pancreas
36676353,Fatty pancreas,773200006,SNOMED,192963,Disorder of pancreas
36675120,Follicular cholangitis and pancreatitis,771446000,SNOMED,192963,Disorder of pancreas
36674768,Squamous cell carcinoma of exocrine pancreas,770602005,SNOMED,192963,Disorder of pancreas
36568360,"Tumor cells, malignant of pancreas, NOS",8001/3-C25.9,ICDO3,192963,Disorder of pancreas
36568348,Intraductal papillary mucinous adenoma of other specified parts of pancreas,8453/0-C25.7,ICDO3,192963,Disorder of pancreas
36568346,"Tumor cells, malignant of pancreatic duct",8001/3-C25.3,ICDO3,192963,Disorder of pancreas
36568332,"Tumor cells, malignant of tail of pancreas",8001/3-C25.2,ICDO3,192963,Disorder of pancreas
36568319,"Insulinoma, NOS, of other specified parts of pancreas",8151/3-C25.7,ICDO3,192963,Disorder of pancreas
36568250,"Tumor cells, malignant of islets of Langerhans",8001/3-C25.4,ICDO3,192963,Disorder of pancreas
36568236,"Tumor cells, malignant of head of pancreas",8001/3-C25.0,ICDO3,192963,Disorder of pancreas
36568207,"Tumor cells, malignant of other specified parts of pancreas",8001/3-C25.7,ICDO3,192963,Disorder of pancreas
36568203,"Tumor cells, malignant of body of pancreas",8001/3-C25.1,ICDO3,192963,Disorder of pancreas
36568167,"Tumor cells, malignant of ampulla of Vater",8001/3-C24.1,ICDO3,192963,Disorder of pancreas
36568055,Intraductal papillary mucinous neoplasm with high grade dysplasia of other specified parts of pancreas,8453/2-C25.7,ICDO3,192963,Disorder of pancreas
36567898,"NK/T-cell lymphoma, nasal and nasal type of ampulla of Vater",9719/3-C24.1,ICDO3,192963,Disorder of pancreas
36567886,B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL) of body of pancreas,9816/3-C25.1,ICDO3,192963,Disorder of pancreas
36567871,"Follicular lymphoma, grade 3 of pancreas, NOS",9698/3-C25.9,ICDO3,192963,Disorder of pancreas
36567860,"T-cell/histiocyte rich large B-cell lymphoma of pancreas, NOS",9688/3-C25.9,ICDO3,192963,Disorder of pancreas
36567825,"Follicular lymphoma, grade 2 of other specified parts of pancreas",9691/3-C25.7,ICDO3,192963,Disorder of pancreas
36567818,Myxoid leiomyosarcoma of islets of Langerhans,8896/3-C25.4,ICDO3,192963,Disorder of pancreas
36567816,"Plasmacytoma, extramedullary of ampulla of Vater",9734/3-C24.1,ICDO3,192963,Disorder of pancreas
36567687,"Papillary squamous cell carcinoma of pancreas, NOS",8052/3-C25.9,ICDO3,192963,Disorder of pancreas
