Concept Set ID,Name,Concept ID,Concept Code,Concept Name,Concept Class ID,Domain,Vocabulary
374,Cardiac Disorders,45766251,703370002,Megalencephaly-capillary malformation syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4312035,94150003,Membranous ventricular septum defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,317208,33618002,Meningococcal carditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,437777,34845009,Meningococcal endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,319720,91468009,Meningococcal myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4040838,16567006,Mesocardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44500749,9050/3-C38.0,"Mesothelioma, malignant of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,4112771,285606005,Metastasis to heart of unknown primary,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36714240,719380003,Microcephalus cardiomyopathy syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36714239,719379001,Microcephalus with cardiac defect and lung malsegmentation syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35608087,764732004,"Microcephalus, cerebellar hypoplasia, cardiac conduction defect syndrome",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37118888,723304001,"Microcephaly, seizure, intellectual disability, heart disease syndrome",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766250,703369003,Microcephaly-capillary malformation syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4173632,42531007,Microinfarct of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489451,448357002,Midline anterior apex of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490310,446909006,Midline apex of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488967,448277007,Midline posterior apex of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,764973,9.71E+11,Mild left ventricular systolic dysfunction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4088496,251125008,Minor intraventricular conduction defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,46270359,2.86001E+14,Minor laceration of heart with hemopericardium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102847,253338004,Mirror imaged atria,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102711,253271002,Mirror-imaged heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020666,472315005,Mitochondrial cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36675150,771478008,Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108659,194736003,Mitral and aortic incompetence,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,317890,194733006,Mitral and aortic stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4148905,270906004,Mitral chordae rupture,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101483,253409001,Mitral chordae tendinae too long,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101482,253408009,Mitral chordae tendinae too short,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108597,250989005,Mitral cusp prolapse,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,320115,194735004,Mitral insufficiency and aortic stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100880,253400002,Mitral leaflet abnormality,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101166,253396002,Mitral leaflet dysplasia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101168,253410006,Mitral papillary muscle abnormality,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4143971,266252006,Mitral papillary muscle dysfunction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4141491,266250003,Mitral papillary muscle rupture,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119955,233859008,Mitral regurgitation due to dysfunct subvalvular apparatus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119461,233856001,Mitral restenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,321041,194734000,Mitral stenosis and aortic insufficiency,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,314368,194726006,Mitral stenosis with insufficiency,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108601,251001002,Mitral sub-valve apparatus calcification,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108600,251000001,Mitral sub-valve apparatus fibrosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108170,251002009,Mitral valve annular calcification,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4171268,276795005,Mitral valve anterior leaflet prolapse,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,319843,11851006,Mitral valve disorder,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45757194,10809641000119100,Mitral valve disorder in mother complicating childbirth,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4177860,428164004,Mitral valve disorder in pregnancy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101165,253395003,Mitral valve dysplasia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42596119,3.08351E+14,Mitral valve leaflet flailing,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,37206372,786040006,Mitral valve posterior leaflet prolapse,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4252872,409712001,Mitral valve prolapse,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4215741,8074002,Mitral valve prolapse syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,443962,48724000,Mitral valve regurgitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45771327,703330009,Mitral valve regurgitation due to acute myocardial infarction with papillary muscle and chordal rupture,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766214,703328007,Mitral valve regurgitation due to acute myocardial infarction without papillary muscle and chordal rupture,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766212,703326006,Mitral valve regurgitation due to and following acute myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45771323,703259006,Mitral valve regurgitation due to cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766213,703327002,Mitral valve regurgitation due to infiltrative disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42599795,3.59381E+14,Mitral valve regurgitation during diastole,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,4220765,417191003,Mitral valve sclerosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,315273,79619009,Mitral valve stenosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4117268,301185000,Mitral valve vegetations,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36684984,4.59761E+14,Mixed aortic valve disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4110113,254209005,Mixed hemangioma,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4323202,428196007,Mixed myocardial ischemia and infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4221680,400017009,Mixed vascular malformation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4205137,54016002,Mobitz type I incomplete atrioventricular block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313780,28189009,Mobitz type II atrioventricular block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42593955,2.86751E+14,Mobitz type Ia incomplete atrioventricular block,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,42593956,2.86761E+14,Mobitz type Ib incomplete atrioventricular block,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,46270360,2.86041E+14,Moderate laceration of heart with hemopericardium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,764978,9.81E+11,Moderate left ventricular systolic dysfunction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4203920,54073003,Monocuspid cardiac valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4034164,2374000,Monofascicular block,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37110064,724097003,"Moyamoya angiopathy, short stature, facial dysmorphism, hypergonadotropic hypogonadism syndrome",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108237,195027000,Mucopolysaccharidosis cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42599624,3.57661E+14,Mulberry heart disease,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,4155007,371803003,Multi vessel coronary artery disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4023336,10626002,Multifocal PVCs,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4176112,49982000,Multifocal atrial tachycardia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4271464,63232000,Multifocal premature beats,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4089460,251171001,Multiple atrial premature complexes,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4314504,94702005,Multiple congenital cardiac defects,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4113302,253722008,Multiple coronary artery fistulae,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4120807,234159003,Multiple dysplasia syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4314203,94703000,Multiple intracardiac shunts,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491995,448844001,Multiple mitral papillary muscles with hammock valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4033447,109430007,Multiple muscular ventricular septum defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4088985,251176006,Multiple premature ventricular complexes,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4187938,46395002,Multiple renal arteries,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108234,195002007,Multiple valve disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44783241,699301008,Multiple venous malformation of skin and mucous membrane,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4089463,251179004,Multiple ventricular interpolated complexes,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100398,253550006,Multiple ventricular septal defects,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37204212,782724001,Multisystemic smooth muscle dysfunction syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4272028,63462008,Mumps myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4237062,91335003,Mural thrombus of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712751,1.08411E+14,Mural thrombus of left atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712752,1.08421E+14,Mural thrombus of left ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712985,15960981000119105,Mural thrombus of left ventricle following acute myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712838,12367321000119104,Mural thrombus of right atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42534988,12367281000119109,Mural thrombus of right ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42537536,736978009,Mural thrombus of right ventricle following acute myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37110708,725027004,Muscle and heart glycogen synthase deficiency,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4112088,253594000,Muscular pulmonary atresia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40490484,448577008,Muscular subvalvar atresia of aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100402,253565007,Muscular ventricular septal defect in apical trabecular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4103143,253564006,Muscular ventricular septal defect in central trabecular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100401,253563000,Muscular ventricular septal defect in inlet septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4101329,253566008,Muscular ventricular septal defect in marginal septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100403,253567004,Muscular ventricular septal defect in outlet septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40486136,449190000,Muscular ventricular septal defect in trabecular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4315819,94706008,Muscular ventricular septum defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36532342,9700/3-C38.0,Mycosis fungoides of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,444389,86348002,Mycotic endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36535075,9967/3-C38.0,Myeloid or lymphoid neoplasm with FGFR1 abnormalities of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,36535843,9965/3-C38.0,Myeloid or lymphoid neoplasm with PDGFRA rearrangement of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,36532643,9975/3-C38.0,"Myeloproliferative neoplasm, unclassifiable of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,4174077,424045003,Myocardial bridge of coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42596123,3.08401E+14,Myocardial carnitine concentration decreased,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,321320,64077000,Myocardial degeneration,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4239975,57809008,Myocardial disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4124706,233928007,Myocardial dysfunction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42600077,4.0871E+13,Myocardial fibrosis,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,4329847,22298006,Myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37309626,16837681000119104,Myocardial infarction due to demand ischaemia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4170094,418044006,Myocardial infarction in recovery phase,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4154704,371068009,Myocardial infarction with complication,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4186397,414795007,Myocardial ischemia,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37108686,1.0971E+13,Myocardial ischemia during surgery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4173171,276516009,Myocardial ischemia of newborn,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,314383,50920009,Myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4227053,421929001,Myocarditis associated with AIDS,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37310287,1240531000000103,Myocarditis caused by 2019 novel coronavirus,Clinical Finding,Condition,SNOMED
